0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.99,solar
2825.4597025440944,2821.2930836046326,2817.080526483058,2814.516392439222,2812.891781760251,2814.256920903911,2812.2908944671144,2816.1444419495474,2817.3826850344008,101_PV_1
3007.148560061742,2999.119300883156,2995.1994323498616,2992.9129586521854,2992.7766695114246,2989.9480951816718,2992.537723526124,2994.805208506907,2997.178945120711,101_PV_2
2956.6162038171324,2948.8116268767867,2947.408690111113,2944.9820539514553,2946.3541342062085,2942.831524131708,2943.9839876816723,2947.0106521771313,2949.9783214326494,101_PV_3
2830.8706406846045,2820.8172263856286,2814.5616011911306,2809.963208287261,2810.425094545024,2810.9486215339966,2811.4046026283513,2814.8536334979963,2816.773168722907,101_PV_4
2547.6926893728764,2541.366433703447,2534.6123163200955,2534.0277034098613,2531.8357579113776,2530.3680489678673,2530.089217718646,2530.989422097524,2533.418905643376,102_PV_1
2970.9822458168333,2964.954723535871,2956.9733124744685,2954.4837501226257,2952.3926495618307,2953.7826153540927,2954.21409396732,2956.268967142489,2957.7938958004565,102_PV_2
7835.503820157555,7848.042816166008,7818.268844811839,7804.110527056178,7793.85423571076,7803.927386414547,7791.407223957763,7798.264665644097,7791.891802149388,103_PV_1
2763.203748829001,2757.1067735871984,2750.1222384040743,2749.5610039523785,2747.9830340951357,2746.4012306421578,2745.9191999493837,2750.851160867327,2750.7706635642808,104_PV_1
35287.77090362339,35250.55288686026,35194.292581100846,35140.35308075474,35137.84022922109,35175.40018867657,35155.85142054639,35203.78477169323,35218.88883849017,113_PV_1
158.35861024675032,158.21443856544812,158.01499287611924,157.49430907319925,157.3507336377625,157.60460597646514,157.4703398345817,157.31460903519027,157.39715200032714,118_RTPV_1
86.28563307627475,86.07667510101943,85.81131613613317,85.62780941257601,85.55596720462209,85.52998282736957,85.36784926669763,85.33552917800648,85.31238162441996,118_RTPV_10
160.51116838883473,160.6901769097041,160.2286170086247,159.97337199430103,160.00497389254272,159.97132026778382,159.96775762747274,160.04674256590977,160.0735499690518,118_RTPV_2
187.37360562865962,187.16289776857812,186.61931586006835,186.23485554874003,185.97068895923033,185.8957287818398,185.7145178494003,185.83890580521867,185.8140127771344,118_RTPV_3
157.72343391769897,157.82578485705275,157.16323021695584,157.1156393464499,156.9416367149701,156.99382075498988,157.06262219596246,157.09119695390007,157.08946345237447,118_RTPV_4
169.1549383267633,169.23301830011408,168.636215361234,168.34064905214984,168.0005393825698,167.9985393471047,167.6491343093788,167.9040552196304,167.8774570715563,118_RTPV_5
162.5117022182193,162.69509099299984,162.1147867807147,161.50473020929485,161.4061383163016,161.54598480340118,161.55048158752808,161.61055935268402,161.5349465701142,118_RTPV_6
527.4756346406098,525.3998338788805,523.110232994633,521.6899091091332,520.2721957274224,520.2120416978856,519.6508084823075,519.1155551495128,518.9330179072867,118_RTPV_7
545.7986841230455,545.048528881307,542.7287194424251,541.5290231336055,540.3334065032128,539.9409387359168,539.2806249288351,538.8172803368627,538.4798367450417,118_RTPV_8
390.27965825655264,389.16890934233527,388.0143681985721,386.8169883822297,385.6611054820806,385.76997712114314,385.05948679293545,384.67918304350513,384.33864495434807,118_RTPV_9
7677.845411004261,7687.9923588770325,7662.160734261472,7643.45354338454,7628.440370841319,7641.866599508885,7634.382986196491,7640.9883799185645,7640.667115588148,119_PV_1
379.8230288195109,379.83995513887135,377.9252026889306,377.09866539454543,376.53776591277045,376.66179189213386,375.929955998364,376.4537056275925,376.1689060187544,213_RTPV_1
64595.889841209064,64404.944048139056,64305.74516124641,64283.47214672691,64226.54652616034,64304.94922643107,64246.64325015338,64336.482825787345,64353.870149676746,215_PV_1
35136.61212859286,35081.3896402513,34988.62600429103,34909.81219426757,34833.81763473777,34853.88892017342,34804.90144377208,34749.38374944833,34760.47018117399,308_RTPV_1
10976.447762663192,10952.999986487084,10932.875826663501,10925.721552872796,10932.21739531486,10924.95731197866,10939.736009130356,10949.83028378325,10945.4137424809,310_PV_1
10396.458759124329,10344.6421436657,10327.230748148395,10324.226966557451,10316.670771204985,10339.485596124268,10338.53564615192,10340.145364696573,10351.634340555056,310_PV_2
25449.793606640873,25428.8577755588,25401.35334204391,25396.612380759223,25391.371650103392,25418.626748815306,25431.680575858558,25444.134756891453,25439.53934434583,312_PV_1
28533.312311010464,28517.1436017759,28478.264683349113,28438.34284118065,28460.84646558392,28489.9187712261,28469.075804372947,28525.307978571032,28533.874520826008,313_PV_1
26150.41052990092,26141.95993402695,26056.782825344857,26040.144759595612,26044.674194725307,26071.234011565,26042.564423430802,26086.961449118924,26085.17295973876,313_PV_2
34239.136602041006,34160.25847703546,34026.63838833048,33932.68351697845,33892.667602673,33862.24834231076,33820.55577906045,33819.74026610728,33807.095432826514,313_RTPV_1
13432.723510950273,13424.334819420756,13421.851718042863,13379.675206532776,13364.21584336796,13376.853054467023,13357.68027799095,13374.41478921316,13372.587874077502,313_RTPV_10
15172.904672867207,15170.591524229976,15116.816990803454,15087.861336770098,15083.135707934623,15091.009824234427,15046.409695979804,15041.269910238121,15044.74818060627,313_RTPV_11
2349.0017258134417,2345.1836513779535,2336.8432891422285,2332.785293530879,2329.0165997715994,2330.291288329194,2326.501755856336,2324.0285514364195,2323.934802615912,313_RTPV_12
2410.1931183123907,2410.0857898162176,2399.372130307745,2397.1099310971463,2393.0241913742543,2393.2764374102903,2391.0599555757067,2390.2772618297513,2389.4099618557007,313_RTPV_13
17402.280266353966,17358.946010729633,17275.686880005607,17243.80219359862,17206.82362952583,17180.575278631986,17137.032767373756,17139.56927383929,17102.565840067167,313_RTPV_2
16689.885254562898,16652.131020642373,16591.11441475634,16540.157654047263,16524.840467855644,16518.445256361392,16501.889196335535,16484.830614054117,16478.055633899905,313_RTPV_3
16608.165010923807,16579.77550100507,16529.35845226294,16471.42180669154,16471.604218444125,16449.419165108313,16442.858466443722,16411.7843075242,16424.28078181478,313_RTPV_4
15185.990507616421,15137.455045357994,15088.924479990435,15054.914370074528,15024.003427407411,15019.203103950784,15005.133866425884,14978.372950056155,14976.701769353054,313_RTPV_5
15130.142406021694,15143.52885529902,15079.22427044,15053.855856092858,15039.939106873459,15033.764751513445,15037.007115099761,15012.339961799402,15015.04967084679,313_RTPV_6
14964.589270493345,14942.132806771082,14907.502156383985,14886.357991122919,14878.53237344907,14867.16526362557,14853.115104387578,14845.230502712102,14860.065620709302,313_RTPV_7
13913.74559835529,13904.385024725567,13860.96522192244,13847.11514743349,13822.11113460847,13817.98758953463,13797.81420301997,13794.265384068984,13797.752875441813,313_RTPV_8
14380.976726024568,14364.101251619031,14349.214869120578,14322.235765757177,14295.578386356186,14302.983286329454,14295.8776582368,14291.605106541227,14303.141773505322,313_RTPV_9
10395.545798588673,10370.252623933327,10325.591794263082,10324.283235770245,10315.056295413733,10327.49317463958,10325.764355354611,10338.460903138806,10341.43885563984,314_PV_1
10173.310539657867,10140.645250443136,10122.714884086141,10112.356594080433,10108.246887956086,10124.733229061394,10130.625617103318,10135.589259479977,10139.261005013375,314_PV_2
25404.20319618662,25363.030404962756,25370.52203498847,25364.79881959695,25352.1695317635,25397.007933059514,25384.00631507738,25413.354970331828,25425.032760319977,314_PV_3
10162.353713482993,10131.422853099008,10113.679102213538,10108.016879469711,10100.85772895473,10109.188705064465,10123.94788036892,10132.483769081662,10132.089848683298,314_PV_4
152219.03003940693,151959.58743659165,151461.35758955692,151449.5238775338,151313.79435362318,151509.69871793507,151595.95828032354,151863.6633574205,151926.56198978805,319_PV_1
11516.439909461324,11471.329916287521,11437.559101323608,11435.400395114206,11431.766558814956,11450.969561918704,11454.67177578271,11462.35590159865,11456.931528838875,320_PV_1
2368.1383134192106,2364.3772147855184,2356.207701656318,2348.607811704846,2349.1451388745986,2347.063291281508,2344.595286990034,2346.002127441791,2345.618825545111,320_RTPV_1
2205.6164814542485,2204.739596202031,2195.048030748612,2190.2142164753595,2188.6572273941874,2189.217323769603,2189.268060239666,2184.159824439168,2186.0916624878964,320_RTPV_2
2341.0163429274994,2339.160978772715,2330.5777395337027,2328.7251773871735,2323.352683953143,2323.117078453317,2320.692623310253,2320.0379371635618,2319.2685211199364,320_RTPV_3
2140.8334911322127,2138.3145559692866,2132.3180522949197,2126.4656871077354,2124.142617974019,2125.0275040973247,2122.3786885555646,2125.3969637146024,2123.054654397948,320_RTPV_4
2426.2723714205194,2419.3923703969645,2411.5070054363464,2408.570218192821,2404.131728077736,2405.9386038771136,2405.249384653292,2404.8618846015515,2401.7720290006337,320_RTPV_5
183.8880338990447,183.70359674179352,182.9889817700522,182.83061714219528,182.37470352872776,182.46642288683282,182.26246809765573,182.228566456829,182.34767145552567,320_RTPV_6
10155.027911416579,10121.296207377958,10110.676815536002,10105.046373122113,10100.06781262321,10110.698775193212,10121.225059442757,10123.443318641162,10122.752452735633,324_PV_1
11137.013854469538,11113.929853527552,11093.31058815925,11071.490736732254,11077.214014100318,11076.527360888029,11084.22402058197,11095.155406780907,11106.221718239933,324_PV_2
10601.969188598183,10575.308909824935,10549.326516649338,10534.322806825494,10539.736932347147,10551.342653076958,10557.750337145375,10564.524744992177,10570.350492994252,324_PV_3
